,Name,StandardSmiles,Molecules,tanimoto_avalon
6657,"(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f793e40>,0.3333333333333333
6662,"N-[(2R)-2-{[(2S)-2-(1,3-benzoxazol-2-yl)pyrrolidin-1-yl]carbonyl}hexyl]-N-hydroxyformamide",CCCCC(CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7940b0>,0.32558139534883723
6694,4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide,COCCCN(C(=O)c1ccc(Cl)cc1)[C@H]1CCCN(CCc2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f794eb0>,0.32231404958677684
6701,N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77d200>,0.3286219081272085
6716,"3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid",C[C@]12C[C@@]34CCC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2,<rdkit.Chem.rdchem.Mol object at 0x7f615f77d890>,0.3247058823529412
6737,"6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",COc1cc2ncnc(N3CC[C@@H](Oc4ccc5ccccc5c4)C3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f78fe40>,0.35135135135135137
6739,PQ-10,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f78fd60>,0.34838709677419355
6764,"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CC(=O)N(Cc1cccnc1)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78f2e0>,0.3256997455470738
6766,1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID,N#Cc1cccc(CC(NC(=O)C2CCCN2C(=O)C(N)Cc2ccccc2)B(O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78f200>,0.3592592592592593
6782,Puromycin,COc1ccc(CC(N)C(=O)NC2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78d510>,0.3356009070294785
6787,"4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",Cc1ccccc1[C@H]1CCCN1C(=O)c1ccc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78d740>,0.4385245901639344
6790,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",COc1ccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)cn1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78d890>,0.323943661971831
6808,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cc(O)c(OC)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7900b0>,0.3212996389891697
6835,"S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate",Cc1ccc2c(c1)CCCN2C(=O)SCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f790c80>,0.3382352941176471
6839,"(1S)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate",CC(=O)OC(C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f790e40>,0.3411371237458194
6841,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",OC[C@H]1O[C@@]2(C[C@@H](c3ccc4ccccc4c3)NO2)[C@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f790f20>,0.3225806451612903
6858,Sakuranetin,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7916d0>,0.34765625
6886,"4-[(3AS,4R,7R,8AS,8BR)-2-(1,3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1,3-DIOXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE",N=C(N)c1ccc([C@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)[C@@H]3C[C@@H](O)CN23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7892e0>,0.32515337423312884
6889,"(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER",CNC(=O)C1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f789430>,0.3734567901234568
6918,4-bromo-2-{[(2R)-2-(2-chlorobenzyl)pyrrolidin-1-yl]carbonyl}aniline,Nc1ccc(Br)cc1C(=O)N1CCC[C@@H]1Cc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f78c120>,0.39622641509433965
6919,"4-[(4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}phenyl)amino]-4-oxobutanoic acid",C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)O)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78c190>,0.32727272727272727
6920,"N-(4-bromo-2-{[(3R,5S)-3,5-dimethylpiperidin-1-yl]carbonyl}phenyl)-4-morpholin-4-yl-4-oxobutanamide",C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)N2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78c200>,0.33214285714285713
6932,5'-deoxy-5'-piperidin-1-ylthymidine,Cc1cn([C@H]2C[C@H](O)[C@@H](CN3CCCCC3)O2)c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78c740>,0.3333333333333333
6953,3-(HYDROXY-PHENYL-PHOSPHINOYLOXY)-8-METHYL-8-AZA-BICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID METHYL ESTER,COC(=O)C1C(OP(=O)(O)c2ccccc2)CC2CCC1N2C,<rdkit.Chem.rdchem.Mol object at 0x7f615f78a040>,0.3342618384401114
6993,"1-(2,5-dideoxy-5-pyrrolidin-1-yl-beta-L-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione",Cc1cn([C@@H]2C[C@@H](O)[C@H](CN3CCCC3)O2)c(=O)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78bf20>,0.32266666666666666
7006,"(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE",N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CCC(NCc3c[nH]c[n+]3C2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78b970>,0.34278959810874704
7008,"(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE",N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CCC(NCCc3c[nH]c[n+]3C2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78b890>,0.34987593052109184
7018,FG-2216,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78b4a0>,0.3215547703180212
7027,"4-(2-aminoethoxy)-N-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",Cc1cc(C(=O)Nc2cc(Cl)cc(N3CCCCC3)c2)cc(C)c1OCCN,<rdkit.Chem.rdchem.Mol object at 0x7f615f78b0b0>,0.33840304182509506
7045,"[(2S)-4-methyl-3-oxo-2,3,4,5-tetrahydro-1H-1,4-benzodiazepin-2-yl]acetic acid",CN1Cc2ccccc2NC(CC(=O)O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7786d0>,0.3824561403508772
7059,"2-[(1R)-2-carboxy-1-(naphthalen-1-ylmethyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid",O=C(O)C[C@@H](Cc1cccc2ccccc12)N1C(=O)c2ccc(C(=O)O)cc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f778c80>,0.3898916967509025
7065,"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL",Oc1ccc([C@@H]2Oc3cccc(O)c3[C@@H]3CCC[C@@H]32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f778f20>,0.3602693602693603
7066,1-{3-oxo-3-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1H)-one,O=C(C1CCCN1C(=O)CCn1c(=O)c(-c2ccccc2)nc2ccccc21)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f778f90>,0.3495702005730659
7067,"2-{3-[(2S)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2H)-dione",O=C(C1CC(F)(F)CN1C(=O)CCN1C(=O)c2ccccc2C1=O)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f784040>,0.3238993710691824
7075,"(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one",CC(=O)N1c2cccc(O)c2N=C2CC(C)(C)CC(=O)C2[C@@H]1c1ccc(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f7843c0>,0.3415841584158416
7093,Zofenoprilat,CC(CS)C(=O)N1C[C@@H](Sc2ccccc2)CC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f784b30>,0.39568345323741005
7145,Ioflupane I-123,COC(=O)C1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,<rdkit.Chem.rdchem.Mol object at 0x7f615f783f90>,0.3622291021671827
7165,Hydroxyproline,O=C(O)C1C[C@@H](O)CN1,<rdkit.Chem.rdchem.Mol object at 0x7f615f786820>,0.3303964757709251
7202,Pomalidomide,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7853c0>,0.3438485804416404
7207,Afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f785580>,0.33548387096774196
7216,Dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,<rdkit.Chem.rdchem.Mol object at 0x7f615f785970>,0.32409381663113007
7238,Ifenprodil,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f780200>,0.33195020746887965
7246,Glafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f780510>,0.32222222222222224
7251,Fominoben,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f780740>,0.32209737827715357
7255,Flumequine,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x7f615f780900>,0.324468085106383
7260,Fentonium,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f780b30>,0.39464882943143814
7268,Etifoxine,CCN=C1Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,<rdkit.Chem.rdchem.Mol object at 0x7f615f780eb0>,0.3333333333333333
7285,Clocapramine,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f771580>,0.3375796178343949
7307,Vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](CC3C(=O)O[C@H](C)[C@H]3[C@H]2/C=C/c2ccc(-c3cccc(F)c3)cn2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f771eb0>,0.32670454545454547
7309,Empagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f771f90>,0.371900826446281
7310,Eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,<rdkit.Chem.rdchem.Mol object at 0x7f615f781f90>,0.532258064516129
7314,Finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f781dd0>,0.3503480278422274
7327,Tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,<rdkit.Chem.rdchem.Mol object at 0x7f615f781970>,0.33222591362126247
7333,Lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7816d0>,0.3333333333333333
7335,Olodaterol,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7815f0>,0.380327868852459
7338,Ivabradine,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7814a0>,0.33440514469453375
7348,Chlortetracycline,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7810b0>,0.3686635944700461
7349,Podophyllin,COc1cc(C2c3cc4c(cc3C(O)C(CO)C2C(=O)O)OCO4)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f781040>,0.3860182370820669
7352,Quinagolide,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,<rdkit.Chem.rdchem.Mol object at 0x7f615f782120>,0.335149863760218
7354,Elvitegravir,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f782190>,0.3784530386740331
7381,Sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f782ba0>,0.3221476510067114
7408,Edivoxetine,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77f740>,0.32601880877742945
7411,Lortalamine,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77f890>,0.36609336609336607
7431,Pholcodine,CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,<rdkit.Chem.rdchem.Mol object at 0x7f615f77e190>,0.35964912280701755
7441,Bisoxatin,O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77e580>,0.35668789808917195
7447,Barnidipine,COC(=O)C1=C(C)N=C(C)C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77e820>,0.34844192634560905
7452,Cronidipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)C1c1cccc([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77e9e0>,0.32051282051282054
7464,Toloxatone,Cc1cccc(N2CC(CO)OC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77ed60>,0.36153846153846153
7473,Caroxazone,NC(=O)CN1Cc2ccccc2OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f77b190>,0.37593984962406013
7488,Lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f77b740>,0.3467741935483871
7503,Silibinin,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f77bd60>,0.4296028880866426
7505,Butylscopolamine,CCCC[N+]1(C)[C@@H]2CC(OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f77be40>,0.3498542274052478
7515,Carindacillin,CC1(C)S[C@@H]2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f776190>,0.33183856502242154
7525,Alatrofloxacin,CC(N)C(=O)NC(C)C(=O)NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7765f0>,0.3311827956989247
7543,Polyestradiol phosphate,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f776cf0>,0.32786885245901637
7583,Enalaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f77a2e0>,0.36885245901639346
7634,Vosaroxin,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f77cdd0>,0.3215077605321508
7654,Mapracorat,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7f615f773430>,0.3238341968911917
7666,Volasertib,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f773740>,0.3504043126684636
7670,Orteronel,CNC(=O)c1ccc2cc([C@@]3(O)CCn4cncc43)ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f773820>,0.33181818181818185
7671,BMS-394136,CC1=Nc2ccnn2[C@H](c2ccc(Cl)c(Cl)c2)C1C(=O)N1CCC[C@H]1c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f773890>,0.3203285420944558
7675,Vabicaserin,c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f773970>,0.36283185840707965
7687,Oxitropium,CC[N+]1(C)[C@H]2CC(OC(=O)C(CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f773e40>,0.3508771929824561
7691,Naftopidil,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f773f90>,0.3346456692913386
7692,Tetrahydropalmatine,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f763040>,0.39194139194139194
7712,Dianicline,c1cnc2c(c1)O[C@H]1CCN3CC[C@@]1(C2)C3,<rdkit.Chem.rdchem.Mol object at 0x7f615f763660>,0.35967302452316074
7715,Ulimorelin,CC1C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O[C@H](C)CNC(C2CC2)C(=O)N1C,<rdkit.Chem.rdchem.Mol object at 0x7f615f763740>,0.3742138364779874
7745,Telinavir,CC(C)CN(CC(O)[C@H](Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f779120>,0.3419354838709677
7748,Sapitinib,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f779270>,0.37209302325581395
7751,Zicronapine,CN1CCN([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7793c0>,0.3504823151125402
7755,Ajulemic acid,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7f615f779580>,0.3241758241758242
7758,CP-866087,CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7f615f779660>,0.3342036553524804
7763,PF-03654746,CCNC(=O)C1CC(F)(c2ccc(CN3CCCC3)c(F)c2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7797b0>,0.328125
7769,PSI-697,O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,<rdkit.Chem.rdchem.Mol object at 0x7f615f779970>,0.32974910394265233
7773,ORG-25935,COc1ccc2c(c1)CC[C@H](CN(C)CC(=O)O)[C@@H]2c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f779b30>,0.392
7787,Estetrol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f774040>,0.3391304347826087
7799,Vadadustat,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f774580>,0.32209737827715357
7810,Carmegliptin,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f774890>,0.41543026706231456
7813,ORE-1001,CC(C)CC(NC(Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f774970>,0.36627906976744184
7815,Ecopipam,CN1CCc2cc(Cl)c(O)cc2C2c3ccccc3CC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7749e0>,0.38153846153846155
7828,Puerarin,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f774c10>,0.3395638629283489
7871,PF-03654764,CC(C)CNC(=O)C1CC(F)(c2ccc(CN3CCCC3)c(F)c2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7724a0>,0.32398753894080995
7872,Piclozotan,O=C1c2ccccc2OC=C(Cl)N1CCCCN1CC=C(c2ccccn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f772430>,0.33827893175074186
7883,Cytochlor,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f772190>,0.3231552162849873
7889,Fanapanel,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7750b0>,0.330188679245283
7908,VTP-27999,CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f775660>,0.35494880546075086
7925,Sonedenoson,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f775ba0>,0.3387096774193548
7929,Nadifloxacin,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x7f615f775d60>,0.32682926829268294
7940,Semagacestat,CC(NC(=O)C(O)C(C)C)C(=O)NC1C(=O)N(C)CCc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f768040>,0.3511705685618729
7942,Ketanserin,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f768120>,0.3457142857142857
7956,Tetrahydrouridine,O=C1NC(O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f768740>,0.3357664233576642
